model_type,variant,prompt_idx,seed,positive_prompt,negative_prompt,clip_positive,clip_negative
lightning,dd_with_neg,8,1337,A photo from the 1960s,colour,0.19899854063987732,0.21139821410179138
lightning,dd_baseline,8,2025,A photo from the 1960s,colour,0.23168230056762695,0.18157073855400085
lightning,dd_with_neg,8,2025,A photo from the 1960s,colour,0.26815497875213623,0.1981000155210495
lightning,dd_baseline,9,42,A photo from the 1960s,black and white,0.1872173547744751,0.23688523471355438
lightning,dd_with_neg,9,42,A photo from the 1960s,black and white,0.2243264615535736,0.24741600453853607
lightning,dd_baseline,9,1337,A photo from the 1960s,black and white,0.2077886462211609,0.22243231534957886
lightning,dd_with_neg,9,1337,A photo from the 1960s,black and white,0.204021155834198,0.20368461310863495
lightning,dd_baseline,9,2025,A photo from the 1960s,black and white,0.23168230056762695,0.21139201521873474
lightning,dd_with_neg,9,2025,A photo from the 1960s,black and white,0.2584332525730133,0.1579321175813675
lightning,dd_baseline,10,42,A still painting of fruits,grapes,0.3399518132209778,0.24659068882465363
lightning,dd_with_neg,10,42,A still painting of fruits,grapes,0.3394368290901184,0.24482493102550507
lightning,dd_baseline,10,1337,A still painting of fruits,grapes,0.32024890184402466,0.24272528290748596
lightning,dd_with_neg,10,1337,A still painting of fruits,grapes,0.3352378010749817,0.2321426272392273
lightning,dd_baseline,10,2025,A still painting of fruits,grapes,0.33870941400527954,0.24432402849197388
lightning,dd_with_neg,10,2025,A still painting of fruits,grapes,0.33325159549713135,0.22089585661888123
lightning,dd_baseline,11,42,A still painting of fruits,apples,0.3399518132209778,0.27840685844421387
lightning,dd_with_neg,11,42,A still painting of fruits,apples,0.323302298784256,0.2564217746257782
lightning,dd_baseline,11,1337,A still painting of fruits,apples,0.32024890184402466,0.26862943172454834
lightning,dd_with_neg,11,1337,A still painting of fruits,apples,0.3248322606086731,0.26379209756851196
lightning,dd_baseline,11,2025,A still painting of fruits,apples,0.33870941400527954,0.2686349153518677
lightning,dd_with_neg,11,2025,A still painting of fruits,apples,0.3364381194114685,0.2592242360115051
lightning,dd_baseline,12,42,A landscape,mountains,0.2872799336910248,0.2767563462257385
lightning,dd_with_neg,12,42,A landscape,mountains,0.28709709644317627,0.26288944482803345
lightning,dd_baseline,12,1337,A landscape,mountains,0.29309001564979553,0.2506074607372284
lightning,dd_with_neg,12,1337,A landscape,mountains,0.27706193923950195,0.2278251051902771
lightning,dd_baseline,12,2025,A landscape,mountains,0.28628259897232056,0.2543192505836487
lightning,dd_with_neg,12,2025,A landscape,mountains,0.29174381494522095,0.2521490752696991
lightning,dd_baseline,13,42,A landscape,trees,0.2872799336910248,0.24026337265968323
lightning,dd_with_neg,13,42,A landscape,trees,0.27787190675735474,0.24023713171482086
lightning,dd_baseline,13,1337,A landscape,trees,0.29309001564979553,0.20281249284744263
lightning,dd_with_neg,13,1337,A landscape,trees,0.27311962842941284,0.2264517992734909
lightning,dd_baseline,13,2025,A landscape,trees,0.28628259897232056,0.21796320378780365
lightning,dd_with_neg,13,2025,A landscape,trees,0.2777256965637207,0.21977314352989197
lightning,dd_baseline,14,42,A room with furniture,window,0.2993251383304596,0.21073931455612183
lightning,dd_with_neg,14,42,A room with furniture,window,0.30287420749664307,0.21668675541877747
lightning,dd_baseline,14,1337,A room with furniture,window,0.2789417505264282,0.22545766830444336
lightning,dd_with_neg,14,1337,A room with furniture,window,0.2599746286869049,0.20854075253009796
lightning,dd_baseline,14,2025,A room with furniture,window,0.2777327001094818,0.2003873586654663
lightning,dd_with_neg,14,2025,A room with furniture,window,0.28524771332740784,0.21392983198165894
lightning,dd_baseline,15,42,A room with furniture,bed,0.2993251383304596,0.22551673650741577
lightning,dd_with_neg,15,42,A room with furniture,bed,0.2864784002304077,0.20468008518218994
lightning,dd_baseline,15,1337,A room with furniture,bed,0.2789417505264282,0.2316308319568634
lightning,dd_with_neg,15,1337,A room with furniture,bed,0.26806026697158813,0.22791485488414764
lightning,dd_baseline,15,2025,A room with furniture,bed,0.2777327001094818,0.21479623019695282
lightning,dd_with_neg,15,2025,A room with furniture,bed,0.3006676435470581,0.20040102303028107
pcm,dd_baseline,0,42,A photo of a person,male,0.22524331510066986,0.1872655153274536
pcm,dd_with_neg,0,42,A photo of a person,male,0.2611384093761444,0.18824875354766846
pcm,dd_baseline,0,1337,A photo of a person,male,0.26469147205352783,0.2019379734992981
pcm,dd_with_neg,0,1337,A photo of a person,male,0.2572020888328552,0.20584139227867126
pcm,dd_baseline,0,2025,A photo of a person,male,0.2589910924434662,0.18913128972053528
pcm,dd_with_neg,0,2025,A photo of a person,male,0.24590396881103516,0.18302832543849945
pcm,dd_baseline,1,42,A photo of a person,female,0.22524331510066986,0.16987596452236176
pcm,dd_with_neg,1,42,A photo of a person,female,0.2663441300392151,0.20387904345989227
pcm,dd_baseline,1,1337,A photo of a person,female,0.26469147205352783,0.20367944240570068
pcm,dd_with_neg,1,1337,A photo of a person,female,0.25056684017181396,0.18740054965019226
pcm,dd_baseline,1,2025,A photo of a person,female,0.2589910924434662,0.18991781771183014
pcm,dd_with_neg,1,2025,A photo of a person,female,0.2524601221084595,0.18465058505535126
pcm,dd_baseline,2,42,A photo of a person,old,0.22524331510066986,0.1939217448234558
pcm,dd_with_neg,2,42,A photo of a person,old,0.25771278142929077,0.21591153740882874
pcm,dd_baseline,2,1337,A photo of a person,old,0.26469147205352783,0.21008364856243134
pcm,dd_with_neg,2,1337,A photo of a person,old,0.25431716442108154,0.21264788508415222
pcm,dd_baseline,2,2025,A photo of a person,old,0.2589910924434662,0.21100008487701416
pcm,dd_with_neg,2,2025,A photo of a person,old,0.25210297107696533,0.2040175497531891
pcm,dd_baseline,3,42,A photo of a person,young,0.22524331510066986,0.20464776456356049
pcm,dd_with_neg,3,42,A photo of a person,young,0.25792741775512695,0.21372294425964355
pcm,dd_baseline,3,1337,A photo of a person,young,0.26469147205352783,0.22079095244407654
pcm,dd_with_neg,3,1337,A photo of a person,young,0.27319085597991943,0.20794318616390228
pcm,dd_baseline,3,2025,A photo of a person,young,0.2589910924434662,0.23133529722690582
pcm,dd_with_neg,3,2025,A photo of a person,young,0.2601706087589264,0.22521358728408813
pcm,dd_baseline,4,42,A photo of a person,bright lighting,0.22524331510066986,0.19213300943374634
pcm,dd_with_neg,4,42,A photo of a person,bright lighting,0.25924330949783325,0.21734975278377533
pcm,dd_baseline,4,1337,A photo of a person,bright lighting,0.26469147205352783,0.18056407570838928
pcm,dd_with_neg,4,1337,A photo of a person,bright lighting,0.2601260542869568,0.17872604727745056
pcm,dd_baseline,4,2025,A photo of a person,bright lighting,0.2589910924434662,0.19403398036956787
pcm,dd_with_neg,4,2025,A photo of a person,bright lighting,0.24963171780109406,0.1798548698425293
pcm,dd_baseline,5,42,A photo of a person,dark lighting,0.22524331510066986,0.21925339102745056
pcm,dd_with_neg,5,42,A photo of a person,dark lighting,0.2572975158691406,0.2072983682155609
pcm,dd_baseline,5,1337,A photo of a person,dark lighting,0.26469147205352783,0.21139898896217346
pcm,dd_with_neg,5,1337,A photo of a person,dark lighting,0.2567669153213501,0.1990760713815689
pcm,dd_baseline,5,2025,A photo of a person,dark lighting,0.2589910924434662,0.21163178980350494
pcm,dd_with_neg,5,2025,A photo of a person,dark lighting,0.2681742012500763,0.2045934796333313
pcm,dd_baseline,6,42,A photo of a pet,dog,0.2752690315246582,0.2265826314687729
pcm,dd_with_neg,6,42,A photo of a pet,dog,0.2827221155166626,0.2713758945465088
pcm,dd_baseline,6,1337,A photo of a pet,dog,0.2746753990650177,0.22419683635234833
pcm,dd_with_neg,6,1337,A photo of a pet,dog,0.2548028230667114,0.21627138555049896
pcm,dd_baseline,6,2025,A photo of a pet,dog,0.26874229311943054,0.2595192790031433
pcm,dd_with_neg,6,2025,A photo of a pet,dog,0.2692219913005829,0.2602393925189972
pcm,dd_baseline,7,42,A photo of a pet,cat,0.2752690315246582,0.26838451623916626
pcm,dd_with_neg,7,42,A photo of a pet,cat,0.27884066104888916,0.19770102202892303
pcm,dd_baseline,7,1337,A photo of a pet,cat,0.2746753990650177,0.27903321385383606
pcm,dd_with_neg,7,1337,A photo of a pet,cat,0.2659158706665039,0.20781806111335754
pcm,dd_baseline,7,2025,A photo of a pet,cat,0.26874229311943054,0.18851056694984436
pcm,dd_with_neg,7,2025,A photo of a pet,cat,0.2765674293041229,0.19769516587257385
pcm,dd_baseline,8,42,A photo from the 1960s,colour,0.21602891385555267,0.20984335243701935
pcm,dd_with_neg,8,42,A photo from the 1960s,colour,0.24739956855773926,0.21977591514587402
pcm,dd_baseline,8,1337,A photo from the 1960s,colour,0.21368321776390076,0.1955685019493103
pcm,dd_with_neg,8,1337,A photo from the 1960s,colour,0.21529780328273773,0.20023596286773682
pcm,dd_baseline,8,2025,A photo from the 1960s,colour,0.25255686044692993,0.1880146563053131
pcm,dd_with_neg,8,2025,A photo from the 1960s,colour,0.26611271500587463,0.19388410449028015
pcm,dd_baseline,9,42,A photo from the 1960s,black and white,0.21602891385555267,0.24486878514289856
pcm,dd_with_neg,9,42,A photo from the 1960s,black and white,0.2212035059928894,0.20953166484832764
pcm,dd_baseline,9,1337,A photo from the 1960s,black and white,0.21368321776390076,0.21507835388183594
pcm,dd_with_neg,9,1337,A photo from the 1960s,black and white,0.21826772391796112,0.1855735331773758
pcm,dd_baseline,9,2025,A photo from the 1960s,black and white,0.25255686044692993,0.20609810948371887
pcm,dd_with_neg,9,2025,A photo from the 1960s,black and white,0.23180575668811798,0.16543325781822205
pcm,dd_baseline,10,42,A still painting of fruits,grapes,0.34655460715293884,0.25866782665252686
pcm,dd_with_neg,10,42,A still painting of fruits,grapes,0.3429735004901886,0.246993288397789
pcm,dd_baseline,10,1337,A still painting of fruits,grapes,0.3243582844734192,0.2490418255329132
pcm,dd_with_neg,10,1337,A still painting of fruits,grapes,0.3427112102508545,0.24676424264907837
pcm,dd_baseline,10,2025,A still painting of fruits,grapes,0.33289557695388794,0.2509061098098755
pcm,dd_with_neg,10,2025,A still painting of fruits,grapes,0.3231002390384674,0.22710086405277252
pcm,dd_baseline,11,42,A still painting of fruits,apples,0.34655460715293884,0.2657887935638428
pcm,dd_with_neg,11,42,A still painting of fruits,apples,0.34059014916419983,0.24940723180770874
pcm,dd_baseline,11,1337,A still painting of fruits,apples,0.3243582844734192,0.2698773145675659
pcm,dd_with_neg,11,1337,A still painting of fruits,apples,0.35236266255378723,0.2684169113636017
pcm,dd_baseline,11,2025,A still painting of fruits,apples,0.33289557695388794,0.2599882185459137
pcm,dd_with_neg,11,2025,A still painting of fruits,apples,0.3366309106349945,0.26250776648521423
pcm,dd_baseline,12,42,A landscape,mountains,0.2999352812767029,0.2485133707523346
pcm,dd_with_neg,12,42,A landscape,mountains,0.29701438546180725,0.24712306261062622
pcm,dd_baseline,12,1337,A landscape,mountains,0.29463690519332886,0.24203646183013916
pcm,dd_with_neg,12,1337,A landscape,mountains,0.25544434785842896,0.19939440488815308
pcm,dd_baseline,12,2025,A landscape,mountains,0.29819226264953613,0.26197224855422974
pcm,dd_with_neg,12,2025,A landscape,mountains,0.284451961517334,0.226180300116539
pcm,dd_baseline,13,42,A landscape,trees,0.2999352812767029,0.21865825355052948
pcm,dd_with_neg,13,42,A landscape,trees,0.2762327790260315,0.21631726622581482
pcm,dd_baseline,13,1337,A landscape,trees,0.29463690519332886,0.20378533005714417
pcm,dd_with_neg,13,1337,A landscape,trees,0.2768059968948364,0.209244504570961
pcm,dd_baseline,13,2025,A landscape,trees,0.29819226264953613,0.20775681734085083
pcm,dd_with_neg,13,2025,A landscape,trees,0.278873085975647,0.22780698537826538
pcm,dd_baseline,14,42,A room with furniture,window,0.2918623685836792,0.20985561609268188
pcm,dd_with_neg,14,42,A room with furniture,window,0.30538374185562134,0.19719743728637695
pcm,dd_baseline,14,1337,A room with furniture,window,0.2695176899433136,0.23019714653491974
pcm,dd_with_neg,14,1337,A room with furniture,window,0.28209471702575684,0.21230153739452362
pcm,dd_baseline,14,2025,A room with furniture,window,0.2776872515678406,0.18510401248931885
pcm,dd_with_neg,14,2025,A room with furniture,window,0.29210537672042847,0.2115403115749359
pcm,dd_baseline,15,42,A room with furniture,bed,0.2918623685836792,0.23508214950561523
pcm,dd_with_neg,15,42,A room with furniture,bed,0.2849491238594055,0.20735156536102295
pcm,dd_baseline,15,1337,A room with furniture,bed,0.2695176899433136,0.2675039768218994
pcm,dd_with_neg,15,1337,A room with furniture,bed,0.2840569019317627,0.2475939393043518
pcm,dd_baseline,15,2025,A room with furniture,bed,0.2776872515678406,0.23069007694721222
pcm,dd_with_neg,15,2025,A room with furniture,bed,0.2978784441947937,0.1967218816280365
turbo,dd_baseline,0,42,A photo of a person,male,0.2717573642730713,0.199104905128479
turbo,dd_with_neg,0,42,A photo of a person,male,0.3013470768928528,0.22848224639892578
turbo,dd_baseline,0,1337,A photo of a person,male,0.25373291969299316,0.20079860091209412
turbo,dd_with_neg,0,1337,A photo of a person,male,0.2812598943710327,0.22057285904884338
turbo,dd_baseline,0,2025,A photo of a person,male,0.29422232508659363,0.22955048084259033
turbo,dd_with_neg,0,2025,A photo of a person,male,0.27695146203041077,0.21368861198425293
turbo,dd_baseline,1,42,A photo of a person,female,0.29703354835510254,0.21891820430755615
turbo,dd_with_neg,1,42,A photo of a person,female,0.2980388402938843,0.1816488355398178
turbo,dd_baseline,1,1337,A photo of a person,female,0.2578120529651642,0.21632340550422668
turbo,dd_with_neg,1,1337,A photo of a person,female,0.29202258586883545,0.23410499095916748
turbo,dd_baseline,1,2025,A photo of a person,female,0.2940979599952698,0.204716295003891
turbo,dd_with_neg,1,2025,A photo of a person,female,0.2638888955116272,0.16633340716362
turbo,dd_baseline,2,42,A photo of a person,old,0.2964794635772705,0.22656112909317017
turbo,dd_with_neg,2,42,A photo of a person,old,0.27850717306137085,0.21808397769927979
turbo,dd_baseline,2,1337,A photo of a person,old,0.26167032122612,0.21851709485054016
turbo,dd_with_neg,2,1337,A photo of a person,old,0.2813417911529541,0.21951881051063538
turbo,dd_baseline,2,2025,A photo of a person,old,0.30419856309890747,0.24898089468479156
turbo,dd_with_neg,2,2025,A photo of a person,old,0.26417791843414307,0.20737451314926147
turbo,dd_baseline,3,42,A photo of a person,young,0.26992273330688477,0.21978113055229187
turbo,dd_with_neg,3,42,A photo of a person,young,0.2982408106327057,0.23469698429107666
turbo,dd_baseline,3,1337,A photo of a person,young,0.2632875144481659,0.21631672978401184
turbo,dd_with_neg,3,1337,A photo of a person,young,0.2726624608039856,0.2057478129863739
turbo,dd_baseline,3,2025,A photo of a person,young,0.2910689115524292,0.23397767543792725
turbo,dd_with_neg,3,2025,A photo of a person,young,0.27265435457229614,0.23493942618370056
turbo,dd_baseline,4,42,A photo of a person,bright lighting,0.2709069848060608,0.190653458237648
turbo,dd_with_neg,4,42,A photo of a person,bright lighting,0.2661129832267761,0.1708633005619049
turbo,dd_baseline,4,1337,A photo of a person,bright lighting,0.26526081562042236,0.1739356517791748
turbo,dd_with_neg,4,1337,A photo of a person,bright lighting,0.25948551297187805,0.17966589331626892
turbo,dd_baseline,4,2025,A photo of a person,bright lighting,0.3010191321372986,0.2128712236881256
turbo,dd_with_neg,4,2025,A photo of a person,bright lighting,0.2628091871738434,0.17598478496074677
turbo,dd_baseline,5,42,A photo of a person,dark lighting,0.29729974269866943,0.235015869140625
turbo,dd_with_neg,5,42,A photo of a person,dark lighting,0.2843310236930847,0.21557720005512238
turbo,dd_baseline,5,1337,A photo of a person,dark lighting,0.2877233028411865,0.19962763786315918
turbo,dd_with_neg,5,1337,A photo of a person,dark lighting,0.2853041887283325,0.18890708684921265
turbo,dd_baseline,5,2025,A photo of a person,dark lighting,0.3050597012042999,0.24193908274173737
turbo,dd_with_neg,5,2025,A photo of a person,dark lighting,0.25294503569602966,0.20590676367282867
turbo,dd_baseline,6,42,A photo of a pet,dog,0.25505656003952026,0.24331128597259521
turbo,dd_with_neg,6,42,A photo of a pet,dog,0.28237777948379517,0.2607036828994751
turbo,dd_baseline,6,1337,A photo of a pet,dog,0.2755332291126251,0.2162117063999176
turbo,dd_with_neg,6,1337,A photo of a pet,dog,0.2675986588001251,0.20224642753601074
turbo,dd_baseline,6,2025,A photo of a pet,dog,0.2895145118236542,0.23574884235858917
turbo,dd_with_neg,6,2025,A photo of a pet,dog,0.2801450490951538,0.21079179644584656
